2001,02,02,0,0,0
2001,02,24,2,0.00839524269663,0
2001,02,26,0,0.0,0
2001,03,01,5,0.00548106636858,0
2001,03,04,32,0.244647002875,0
2001,03,31,30,0.2413103624,0
2005,01,12,19,0.373223434947,0
2005,01,14,2,0.0391931755274,0
2005,01,15,0,-2.22044604925e-16,0
2005,01,16,0,-2.22044604925e-16,0
2005,01,17,0,-2.22044604925e-16,0
2005,01,18,0,-2.22044604925e-16,0
2005,01,19,0,-2.22044604925e-16,0
2005,01,20,2,0.0241555327864,0
2005,01,21,0,1.11022302463e-16,0
2005,01,22,1,0.0163099017525,0
2005,01,24,0,-6.66133814775e-16,0
2005,01,25,0,-6.66133814775e-16,0
2005,01,26,0,-6.66133814775e-16,0
2005,01,29,6,0.0162602954461,0
2005,01,30,0,-4.4408920985e-16,0
2005,01,31,0,-4.4408920985e-16,0
2005,02,04,3,0.0253147944237,0
2005,02,05,0,0.000221468505552,0
2005,02,09,1,0.0135252817715,0
2005,02,10,3,0.0045042047038,0
2005,02,11,0,1.11022302463e-16,0
2005,02,12,0,1.11022302463e-16,0
2005,02,15,1,0.00759823578411,0
2005,02,16,0,0.00492385174625,0
2005,02,17,0,1.11022302463e-16,0
2005,02,18,0,1.11022302463e-16,0
2005,02,19,0,1.11022302463e-16,0
2005,02,21,0,1.11022302463e-16,0
2005,02,22,0,1.11022302463e-16,0
2005,02,23,0,1.11022302463e-16,0
2005,02,24,0,1.11022302463e-16,0
2005,02,25,0,1.11022302463e-16,0
2005,02,26,0,1.11022302463e-16,0
2005,03,01,0,1.11022302463e-16,0
2005,03,03,4,0.0262103927766,0
2005,03,04,0,2.22044604925e-16,0
2005,03,05,0,0.00748949188454,0
2005,03,07,0,-4.4408920985e-16,0
2005,03,08,0,-4.4408920985e-16,0
2005,03,09,0,-4.4408920985e-16,0
2005,03,10,0,-4.4408920985e-16,0
2005,03,12,0,-4.4408920985e-16,0
2005,03,13,0,-4.4408920985e-16,0
2005,03,14,0,-4.4408920985e-16,0
2005,03,15,0,-4.4408920985e-16,0
2005,03,16,0,-4.4408920985e-16,0
2005,03,17,2,0.0157615573547,0
2005,03,18,0,0.00109677689252,0
2005,03,20,3,0.00724509707345,0
2005,03,21,0,1.11022302463e-16,0
2005,03,23,0,1.11022302463e-16,0
2005,03,24,1,0.0110444194309,0
2005,03,25,0,-2.22044604925e-16,0
2005,03,26,0,-2.22044604925e-16,0
2005,03,27,0,-2.22044604925e-16,0
2005,03,30,2,0.0102080102647,0
2005,03,31,0,-6.66133814775e-16,0
2009,01,01,21,0.793162462524,0
2009,01,03,3,0.00450265023186,0
2009,01,05,4,0.0209800219252,0
2009,01,06,0,-2.22044604925e-16,0
2009,01,07,5,0.021697726702,0
2009,01,09,8,0.129145446312,0
2009,01,10,3,0.0043316310081,0
2009,01,13,11,0.121168987208,0
2009,01,14,0,-4.4408920985e-16,0
2009,01,15,11,0.157867728294,0
2009,01,16,4,0.0492985053601,0
2009,01,17,3,0.0268538480018,0
2009,01,18,3,0.00272880657207,0
2009,01,19,5,0.0982820667912,0
2009,01,20,2,0.00717000419521,0
2009,01,23,9,0.229047682976,0
2009,01,30,6,0.26038463333,0
2009,02,01,8,0.0620682511077,0
2009,02,02,0,-8.881784197e-16,0
2009,02,03,9,0.0996840577664,0
2009,02,05,8,0.0953549063976,0
2009,02,06,7,0.193895208343,0
2009,02,11,8,0.0948940658204,0
2009,02,12,4,0.0508243078251,0
2009,02,17,10,0.184664921113,0
2009,02,19,6,0.0725584281183,0
2009,02,22,4,0.114840076463,0
2009,02,26,28,0.872251431399,0
2009,03,03,31,0.814055402199,0
2009,03,04,5,0.0121951662078,0
2009,03,05,0,1.11022302463e-16,0
2009,03,08,9,0.100854474295,0
2009,03,09,2,0.0362951629784,0
2009,03,11,3,0.0356668772636,0
2009,03,12,2,0.0405679199577,0
2009,03,14,5,0.0393198024958,0
2009,03,16,3,0.0218909613843,0
2009,03,17,4,0.0635367194651,0
2009,03,19,8,0.145725594196,0
2009,03,20,3,0.0292595273433,0
2009,03,23,5,0.0766862653733,0
2009,03,24,0,4.4408920985e-16,0
2009,03,25,1,0.00367646169442,0
2009,03,26,8,0.095609488756,0
2009,03,27,0,6.66133814775e-16,0
2009,03,31,6,0.109869086576,0
2013,01,01,17,0.475108713093,0
2013,01,02,0,-8.881784197e-16,0
2013,01,03,3,0.00842751288785,0
2013,01,04,1,0.00388672512973,0
2013,01,05,0,4.4408920985e-16,0
2013,01,07,0,4.4408920985e-16,0
2013,01,08,0,4.4408920985e-16,0
2013,01,09,0,4.4408920985e-16,0
2013,01,10,1,0.00804881708368,0
2013,01,12,2,0.0288440271184,0
2013,01,13,0,-1.7763568394e-15,0
2013,01,14,3,0.00956828430705,0
2013,01,15,0,1.33226762955e-15,0
2013,01,16,3,0.00798380319611,0
2013,01,20,5,0.0466607534016,0
2013,01,21,0,-8.881784197e-16,0
2013,01,25,0,-8.881784197e-16,0
2013,01,26,0,-8.881784197e-16,0
2013,01,27,0,-8.881784197e-16,0
2013,01,28,0,-8.881784197e-16,0
2013,01,29,0,-8.881784197e-16,0
2013,01,30,0,-8.881784197e-16,0
2013,02,01,0,-8.881784197e-16,0
2013,02,05,2,0.0534057387847,0
2013,02,09,4,0.0223690916555,0
2013,02,11,0,4.4408920985e-16,0
2013,02,12,2,0.0118431321529,0
2013,02,13,4,0.0396918165016,0
2013,02,15,1,0.0111597702,0
2013,02,16,1,0.0204104579068,0
2013,02,18,0,1.33226762955e-15,0
2013,02,21,4,0.0291487460167,0
2013,02,23,7,0.0477075033715,0
2013,02,24,0,1.33226762955e-15,0
2013,02,26,6,0.0239125377885,0
2013,03,01,5,0.011021090999,0
2013,03,02,0,4.4408920985e-16,0
2013,03,03,5,0.0360039062815,0
2013,03,04,3,0.0268532976694,0
2013,03,05,0,-1.55431223448e-15,0
2013,03,06,3,0.00878888150206,0
2013,03,08,4,0.0222963777442,0
2013,03,09,0,-1.11022302463e-15,0
2013,03,10,0,-1.11022302463e-15,0
2013,03,11,0,-1.11022302463e-15,0
2013,03,15,4,0.0129641595099,0
2013,03,16,0,0.0,0
2013,03,17,0,0.0,0
2013,03,18,0,0.0,0
2013,03,21,7,0.0840606520934,0
2013,03,26,8,0.0378304714196,0
2013,03,28,2,0.00715860220024,0
2013,03,31,4,0.0398858033854,0
2017,01,01,28,0.8688295802,0
2017,01,02,0,0.00281916836237,0
2017,01,03,1,0.000313628987561,0
2017,01,04,1,0.00281916836237,0
2017,01,05,0,0.00281916836237,0
2017,01,06,1,0.00271489468535,0
2017,01,07,0,0.00281916836237,0
2017,01,08,1,0.00281916836237,0
2017,01,09,0,0.00281916836237,0
2017,02,18,0,0.00887895070727,0
2017,03,04,1,0.00413708750024,0
2017,03,05,2,0.002554267986,0
2017,03,06,2,0.002554267986,0
